HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N5.HOG0006908	OG0005384	n0	AAEL007945	LOC115255337								
N5.HOG0006909	OG0005385	n0	AAEL007955	LOC109417692								
N5.HOG0006910	OG0005386	n0	AAEL007982	LOC115264471								
N5.HOG0006911	OG0005387	n0	AAEL007988	LOC134283916								
N5.HOG0006912	OG0005388	n0	AAEL007989	LOC109399212								
N5.HOG0006913	OG0005389	n0	AAEL007994	LOC109399231								
N5.HOG0006914	OG0005390	n0	AAEL007997	LOC109413983								
N5.HOG0006915	OG0005391	n0	AAEL008001	LOC109413982								
N5.HOG0006916	OG0005392	n0	AAEL008020	LOC109421981								
N5.HOG0006917	OG0005393	n0	AAEL008022	LOC109421987								
N5.HOG0006918	OG0005394	n0	AAEL008025	LOC109427500								
N5.HOG0006919	OG0005395	n0	AAEL008036	LOC109425049								
N5.HOG0006920	OG0005396	n0	AAEL008038	LOC109408447								
N5.HOG0006921	OG0005397	n0	AAEL008042	LOC109408450								
N5.HOG0006922	OG0005398	n0	AAEL008044	LOC109419357								
N5.HOG0006923	OG0005399	n3	AAEL008048	LOC109408456								
N5.HOG0006924	OG0005400	n0	AAEL008058	LOC109402987								
N5.HOG0006925	OG0005401	n0	AAEL008061	LOC109411792								
N5.HOG0006926	OG0005402	n0	AAEL008062	LOC109403696								
N5.HOG0006927	OG0005403	n0	AAEL008068	LOC109621778								
N5.HOG0006928	OG0005404	n0	AAEL008069	LOC109403746								
N5.HOG0006929	OG0005405	n0	AAEL008071	LOC109405623								
N5.HOG0006930	OG0005406	n0	AAEL008073	LOC109402997								
N5.HOG0006931	OG0005407	n0	AAEL008088	LOC109414707, LOC115255155								
N5.HOG0006932	OG0005408	n0	AAEL008099	LOC134289980								
N5.HOG0006933	OG0005409	n0	AAEL008102	LOC109413067								
N5.HOG0006934	OG0005410	n0	AAEL008103	LOC134284018								
N5.HOG0006935	OG0005411	n0	AAEL008105	LOC134290082								
N5.HOG0006936	OG0005412	n0	AAEL008107	LOC109423086								
N5.HOG0006937	OG0005413	n0	AAEL008108	LOC109423350								
N5.HOG0006938	OG0005414	n0	AAEL008111	LOC109423435								
N5.HOG0006939	OG0005415	n0	AAEL008115	LOC134284328								
N5.HOG0006940	OG0005416	n0	AAEL008116	LOC109423263								
N5.HOG0006941	OG0005417	n0	AAEL008124									
N5.HOG0006942	OG0005418	n0	AAEL008126	LOC109423417								
N5.HOG0006943	OG0005419	n0	AAEL008128	LOC109423425								
N5.HOG0006944	OG0005420	n0	AAEL008131	LOC109414508								
N5.HOG0006945	OG0005421	n0	AAEL008133	LOC109423413								
N5.HOG0006946	OG0005422	n0	AAEL008134	LOC115267959								
N5.HOG0006947	OG0005423	n0	AAEL008135	LOC109423416								
N5.HOG0006948	OG0005424	n0	AAEL008136	LOC109414568								
N5.HOG0006949	OG0005425	n0	AAEL008141	LOC109399730								
N5.HOG0006950	OG0005426	n0	AAEL008144	LOC109427035								
N5.HOG0006951	OG0005427	n3	AAEL022290, AAEL008153	LOC109426333								
N5.HOG0006952	OG0005427	n6	AAEL008165	LOC115253504								
N5.HOG0006953	OG0005427	n7	AAEL026808, AAEL008151	LOC109426332								
N5.HOG0006954	OG0005428	n0	AAEL008161	LOC109426318								
N5.HOG0006955	OG0005429	n0	AAEL008166	LOC109426322								
N5.HOG0006956	OG0005430	n0	AAEL008167	LOC109405631								
N5.HOG0006957	OG0005431	n0	AAEL008169	LOC109405004								
N5.HOG0006958	OG0005432	n0	AAEL008171	LOC109426316								
N5.HOG0006959	OG0005433	n0	AAEL022169, AAEL008175	LOC109406728								
N5.HOG0006960	OG0005434	n0	AAEL008179	LOC109407229								
N5.HOG0006961	OG0005435	n0	AAEL008181	LOC115253517								
N5.HOG0006962	OG0005436	n0	AAEL008184	LOC109426347								
N5.HOG0006963	OG0005437	n0	AAEL008189	LOC109405847								
N5.HOG0006964	OG0005438	n0	AAEL008190	LOC109622904								
N5.HOG0006965	OG0005439	n0	AAEL008193	LOC115264776, LOC109401564								
N5.HOG0006966	OG0005440	n0	AAEL008195	LOC109409731								
N5.HOG0006967	OG0005441	n0	AAEL008216	LOC109409733								
N5.HOG0006968	OG0005442	n0	AAEL008228	LOC115254174								
N5.HOG0006969	OG0005443	n0	AAEL008234	LOC115266517								
N5.HOG0006970	OG0005444	n0	AAEL008242	LOC115257194								
N5.HOG0006971	OG0005445	n0	AAEL008243	LOC109414158								
N5.HOG0006972	OG0005446	n0	AAEL008244	LOC109414152								
N5.HOG0006973	OG0005447	n0	AAEL026615, AAEL008245	LOC109414202								
N5.HOG0006974	OG0005448	n0	AAEL008247	LOC109426369								
N5.HOG0006975	OG0005449	n0	AAEL008248	LOC115254465								
N5.HOG0006976	OG0005450	n0	AAEL008249	LOC115257197								
N5.HOG0006977	OG0005451	n0	AAEL008250	LOC115257205								
N5.HOG0006978	OG0005452	n0	AAEL008255	LOC109414203								
N5.HOG0006979	OG0005453	n0	AAEL008256	LOC109414160								
N5.HOG0006980	OG0005454	n0	AAEL008258	LOC109414159								
N5.HOG0006981	OG0005455	n0	AAEL008262	LOC109622537								
N5.HOG0006982	OG0005456	n0	AAEL008269	LOC109402320								
N5.HOG0006983	OG0005457	n0	AAEL008276									
N5.HOG0006984	OG0005458	n0	AAEL008282	LOC109402333								
N5.HOG0006985	OG0005459	n0	AAEL008319	LOC109433079								
N5.HOG0006986	OG0005460	n0	AAEL008320	LOC109419982								
N5.HOG0006987	OG0005461	n0	AAEL008322	LOC109420001								
N5.HOG0006988	OG0005462	n0	AAEL008323	LOC109420061								
N5.HOG0006989	OG0005463	n0	AAEL008327	LOC109433046								
N5.HOG0006990	OG0005464	n0	AAEL008334	LOC109399005								
N5.HOG0006991	OG0005465	n0	AAEL008354	LOC109622845								
N5.HOG0006992	OG0005466	n0	AAEL008360	LOC109622842								
N5.HOG0006993	OG0005467	n0	AAEL008363	LOC109419258								
N5.HOG0006994	OG0005468	n0	AAEL008366	LOC109419256								
N5.HOG0006995	OG0005469	n0	AAEL008370	LOC109419246								
N5.HOG0006996	OG0005470	n0	AAEL008371	LOC109427334								
N5.HOG0006997	OG0005471	n0	AAEL008373	LOC109419253								
N5.HOG0006998	OG0005472	n0	AAEL008375	LOC109426113								
N5.HOG0006999	OG0005473	n0	AAEL008377	LOC109409395								
N5.HOG0007000	OG0005474	n0	AAEL008379	LOC109420146								
N5.HOG0007001	OG0005475	n0	AAEL008382	LOC109409399								
N5.HOG0007002	OG0005476	n0	AAEL008390	LOC109409392								
N5.HOG0007003	OG0005477	n0	AAEL008391	LOC115264608								
N5.HOG0007004	OG0005478	n0	AAEL008392	LOC109431245								
N5.HOG0007005	OG0005479	n0	AAEL008393	LOC109431247								
N5.HOG0007006	OG0005480	n0	AAEL024654, AAEL008395	LOC109431252								
N5.HOG0007007	OG0005481	n0	AAEL008397	LOC109409480								
N5.HOG0007008	OG0005482	n0	AAEL008398	LOC109409490								
N5.HOG0007009	OG0005483	n0	AAEL008401	LOC109397627								
N5.HOG0007010	OG0005484	n0	AAEL008408	LOC109397641								
N5.HOG0007011	OG0005485	n0	AAEL008418	LOC115263687								
N5.HOG0007012	OG0005486	n0	AAEL008425	LOC115266711								
N5.HOG0007013	OG0005487	n0	AAEL008434	LOC109417765								
N5.HOG0007014	OG0005488	n0	AAEL008443	LOC109424232								
N5.HOG0007015	OG0005489	n0	AAEL008461	LOC109427522								
N5.HOG0007016	OG0005490	n0	AAEL008469	LOC109622521								
N5.HOG0007017	OG0005491	n0	AAEL008475	LOC109408976								
N5.HOG0007018	OG0005492	n0	AAEL008476	LOC109622517								
N5.HOG0007019	OG0005493	n0	AAEL008481	LOC109408924								
N5.HOG0007020	OG0005494	n0	AAEL008490	LOC109622522								
N5.HOG0007021	OG0005495	n0	AAEL008492	LOC109433573								
N5.HOG0007022	OG0005496	n0	AAEL008493	LOC109430130								
N5.HOG0007023	OG0005497	n0	AAEL008495	LOC109433586								
N5.HOG0007024	OG0005498	n0	AAEL008496	LOC109433596								
N5.HOG0007025	OG0005499	n0	AAEL008498	LOC109430129								
N5.HOG0007026	OG0005500	n0	AAEL008500	LOC109433584								
N5.HOG0007027	OG0005501	n0	AAEL008502	LOC109430131								
N5.HOG0007028	OG0005502	n0	AAEL008505	LOC115266793								
N5.HOG0007029	OG0005503	n0	AAEL008521	LOC109404698								
N5.HOG0007030	OG0005504	n4	AAEL023711, AAEL008527	LOC109418397, LOC115262953								
N5.HOG0007031	OG0005504	n7	AAEL023636, AAEL017567	LOC109418399								
N5.HOG0007032	OG0005505	n0	AAEL008528	LOC109418403								
N5.HOG0007033	OG0005506	n0	AAEL008530	LOC109410343								
N5.HOG0007034	OG0005507	n0	AAEL008542	LOC109410340								
N5.HOG0007035	OG0005508	n0	AAEL008543	LOC109426117								
N5.HOG0007036	OG0005509	n0	AAEL008553	LOC109426090								
N5.HOG0007037	OG0005510	n0	AAEL008557	LOC109430832								
N5.HOG0007038	OG0005511	n0	AAEL008559	LOC109424150								
N5.HOG0007039	OG0005512	n0	AAEL008562	LOC109424164								
N5.HOG0007040	OG0005513	n0	AAEL008576	LOC109431323								
N5.HOG0007041	OG0005514	n0	AAEL008577	LOC109432015								
N5.HOG0007042	OG0005515	n0	AAEL008579	LOC109431990								
N5.HOG0007043	OG0005516	n0	AAEL008584	LOC109431311								
N5.HOG0007044	OG0005517	n0	AAEL008590	LOC115255463								
N5.HOG0007045	OG0005518	n0	AAEL008591	LOC109419931								
N5.HOG0007046	OG0005519	n0	AAEL008594	LOC109419949								
N5.HOG0007047	OG0005520	n0	AAEL008601	LOC109419950								
N5.HOG0007048	OG0005521	n0	AAEL008603	LOC115255169								
N5.HOG0007049	OG0005522	n0	AAEL008605	LOC109417504								
N5.HOG0007050	OG0005523	n0	AAEL008607	LOC109419933								
N5.HOG0007051	OG0005524	n0	AAEL008608	LOC109419957								
N5.HOG0007052	OG0005525	n0	AAEL008610	LOC109419943								
N5.HOG0007053	OG0005526	n0	AAEL008613	LOC109397201								
N5.HOG0007054	OG0005527	n0	AAEL008617	LOC109407348								
N5.HOG0007055	OG0005528	n0	AAEL008623	LOC109429985								
N5.HOG0007056	OG0005529	n0	AAEL008630	LOC115262090								
N5.HOG0007057	OG0005530	n0	AAEL008635	LOC109429564								
N5.HOG0007058	OG0005531	n0	AAEL008641	LOC109411098								
N5.HOG0007059	OG0005532	n0	AAEL008643	LOC109408168								
N5.HOG0007060	OG0005533	n0	AAEL008645	LOC109408161								
N5.HOG0007061	OG0005534	n0	AAEL008647	LOC109408167								
N5.HOG0007062	OG0005535	n0	AAEL008650	LOC109398870								
N5.HOG0007063	OG0005536	n0	AAEL008653	LOC115261342								
N5.HOG0007064	OG0005537	n0	AAEL008654	LOC109398780								
N5.HOG0007065	OG0005538	n0	AAEL008656	LOC109429210								
N5.HOG0007066	OG0005539	n0	AAEL008660	LOC109398783								
N5.HOG0007067	OG0005540	n0	AAEL008664	LOC109428256								
N5.HOG0007068	OG0005541	n0	AAEL008674	LOC109411446								
N5.HOG0007069	OG0005542	n0	AAEL008676	LOC109409700								
N5.HOG0007070	OG0005543	n0	AAEL008679	LOC109411441								
N5.HOG0007071	OG0005544	n0	AAEL008680	LOC109411447								
N5.HOG0007072	OG0005545	n0	AAEL008692	LOC115258816								
N5.HOG0007073	OG0005546	n0	AAEL008696	LOC115258462								
N5.HOG0007074	OG0005547	n0	AAEL008701	LOC109411166								
N5.HOG0007075	OG0005548	n0	AAEL008705	LOC109425564								
N5.HOG0007076	OG0005549	n0	AAEL008706	LOC109411159								
N5.HOG0007077	OG0005550	n0	AAEL008715	LOC115267088								
N5.HOG0007078	OG0005551	n0	AAEL008716	LOC109404496								
N5.HOG0007079	OG0005552	n0	AAEL008722	LOC115261505								
N5.HOG0007080	OG0005553	n0	AAEL008723	LOC109418544								
N5.HOG0007081	OG0005554	n0	AAEL008724	LOC115257444								
N5.HOG0007082	OG0005555	n0	AAEL008725	LOC109418512								
N5.HOG0007083	OG0005556	n0	AAEL008726	LOC109418545								
N5.HOG0007084	OG0005557	n0	AAEL008728	LOC109418478								
N5.HOG0007085	OG0005558	n0	AAEL008730	LOC109418541								
N5.HOG0007086	OG0005559	n0	AAEL008741	LOC109418539								
N5.HOG0007087	OG0005560	n0	AAEL008743	LOC109418534								
N5.HOG0007088	OG0005561	n0	AAEL008745	LOC109413080								
N5.HOG0007089	OG0005562	n0	AAEL008754	LOC109414922, LOC109428994								
N5.HOG0007090	OG0005563	n0	AAEL008758	LOC109414907								
N5.HOG0007091	OG0005564	n0	AAEL008760	LOC109428905								
N5.HOG0007092	OG0005565	n0	AAEL008761	LOC134291725, LOC109428912								
N5.HOG0007093	OG0005566	n0	AAEL008764	LOC109428906								
N5.HOG0007094	OG0005567	n0	AAEL008765	LOC115267748								
N5.HOG0007095	OG0005568	n0	AAEL008768	LOC109424237								
N5.HOG0007096	OG0005569	n0	AAEL008770	LOC109423871								
N5.HOG0007097	OG0005570	n0	AAEL008777	LOC109423868								
N5.HOG0007098	OG0005571	n0	AAEL008783	LOC109423870								
N5.HOG0007099	OG0005572	n0	AAEL008785	LOC109419394								
N5.HOG0007100	OG0005573	n0	AAEL008786	LOC109401060								
N5.HOG0007101	OG0005574	n0	AAEL008787	LOC109419385								
N5.HOG0007102	OG0005575	n0	AAEL008793	LOC109401061								
N5.HOG0007103	OG0005576	n0	AAEL008794	LOC109419387								
N5.HOG0007104	OG0005577	n0	AAEL008800	LOC109408434								
N5.HOG0007105	OG0005578	n0	AAEL008803	LOC109408428								
N5.HOG0007106	OG0005579	n0	AAEL008807	LOC109408431								
N5.HOG0007107	OG0005580	n0	AAEL008811	LOC109401041								
N5.HOG0007108	OG0005581	n0	AAEL008814	LOC109401047								
N5.HOG0007109	OG0005582	n0	AAEL008822	LOC109401050								
N5.HOG0007110	OG0005583	n0	AAEL008823	LOC109401058								
N5.HOG0007111	OG0005584	n0	AAEL008827	LOC109426167								
N5.HOG0007112	OG0005585	n0	AAEL008831	LOC109426162								
N5.HOG0007113	OG0005586	n0	AAEL008833	LOC115255757								
N5.HOG0007114	OG0005587	n0	AAEL024631, AAEL023965, AAEL008838	LOC115255758								
N5.HOG0007115	OG0005588	n0	AAEL008840	LOC109427894								
N5.HOG0007116	OG0005589	n0	AAEL008844	LOC109428219								
N5.HOG0007117	OG0005590	n0	AAEL008847	LOC109427891								
N5.HOG0007118	OG0005591	n0	AAEL008850	LOC109428213								
N5.HOG0007119	OG0005592	n0	AAEL008853	LOC109428225								
N5.HOG0007120	OG0005593	n0	AAEL008854	LOC109427913								
N5.HOG0007121	OG0005594	n0	AAEL008878	LOC109403232								
N5.HOG0007122	OG0005595	n0	AAEL008879	LOC109403230								
N5.HOG0007123	OG0005596	n0	AAEL008886	LOC109402743								
N5.HOG0007124	OG0005597	n0	AAEL008899	LOC134291793, LOC109432274								
N5.HOG0007125	OG0005598	n0	AAEL008901	LOC115267799								
N5.HOG0007126	OG0005599	n0	AAEL008902	LOC109397096								
N5.HOG0007127	OG0005600	n0	AAEL008906	LOC109621709								
N5.HOG0007128	OG0005601	n0	AAEL008909	LOC109427463								
N5.HOG0007129	OG0005602	n0	AAEL008916	LOC109408817								
N5.HOG0007130	OG0005603	n0	AAEL008924	LOC109410465								
N5.HOG0007131	OG0005604	n0	AAEL008932	LOC109401449								
N5.HOG0007132	OG0005605	n0	AAEL008938	LOC109427429								
N5.HOG0007133	OG0005606	n0	AAEL008943	LOC109410146, LOC115256849								
N5.HOG0007134	OG0005607	n0	AAEL008945	LOC109427404, LOC109410124								
N5.HOG0007135	OG0005608	n0	AAEL008953	LOC109410132								
N5.HOG0007136	OG0005609	n0	AAEL008959	LOC109410121								
N5.HOG0007137	OG0005610	n0	AAEL009002	LOC109403097								
N5.HOG0007138	OG0005611	n0	AAEL009023	LOC109416175								
N5.HOG0007139	OG0005612	n0	AAEL009029	LOC109404972								
N5.HOG0007140	OG0005613	n0	AAEL009031	LOC115268495								
N5.HOG0007141	OG0005614	n0	AAEL009035	LOC109417993								
N5.HOG0007142	OG0005615	n0	AAEL009038	LOC109621930								
N5.HOG0007143	OG0005616	n0	AAEL009039	LOC109416173								
N5.HOG0007144	OG0005617	n0	AAEL009041	LOC109406842								
N5.HOG0007145	OG0005618	n0	AAEL009042	LOC109406840								
N5.HOG0007146	OG0005619	n0	AAEL009043	LOC109415714								
N5.HOG0007147	OG0005620	n0	AAEL009047	LOC109430913								
N5.HOG0007148	OG0005621	n0	AAEL009048	LOC109430930								
N5.HOG0007149	OG0005622	n0	AAEL009051	LOC115263169								
N5.HOG0007150	OG0005623	n0	AAEL009052	LOC109430911								
N5.HOG0007151	OG0005624	n0	AAEL009057	LOC134287925								
N5.HOG0007152	OG0005625	n0	AAEL009058	LOC134287027								
N5.HOG0007153	OG0005626	n0	AAEL009059	LOC109411274								
N5.HOG0007154	OG0005627	n0	AAEL009061	LOC134287922								
N5.HOG0007155	OG0005628	n0	AAEL009063	LOC109411273								
N5.HOG0007156	OG0005629	n0	AAEL009068	LOC109411275								
N5.HOG0007157	OG0005630	n0	AAEL009070	LOC109406399								
N5.HOG0007158	OG0005631	n0	AAEL009072	LOC109423650								
N5.HOG0007159	OG0005632	n0	AAEL009074	LOC109411467								
N5.HOG0007160	OG0005633	n0	AAEL009075	LOC109409711								
N5.HOG0007161	OG0005634	n0	AAEL009078	LOC109409719								
N5.HOG0007162	OG0005635	n0	AAEL009080	LOC109409715								
N5.HOG0007163	OG0005636	n0	AAEL009084	LOC109409721								
N5.HOG0007164	OG0005637	n0	AAEL009085	LOC109411464								
N5.HOG0007165	OG0005638	n0	AAEL009086	LOC109411461								
N5.HOG0007166	OG0005639	n0	AAEL009088	LOC109411457								
N5.HOG0007167	OG0005640	n0	AAEL009089	LOC109411487								
N5.HOG0007168	OG0005641	n0	AAEL009090	LOC109408497								
N5.HOG0007169	OG0005642	n0	AAEL009093	LOC109405715								
N5.HOG0007170	OG0005643	n0	AAEL009099	LOC109408405								
N5.HOG0007171	OG0005644	n0	AAEL009100	LOC109408402								
N5.HOG0007172	OG0005645	n0	AAEL009101	LOC109408401								
N5.HOG0007173	OG0005646	n0	AAEL009105	LOC109408400								
N5.HOG0007174	OG0005647	n0	AAEL009109	LOC134284683, LOC109399011								
N5.HOG0007175	OG0005648	n0	AAEL009132	LOC109421556								
N5.HOG0007176	OG0005649	n0	AAEL009140	LOC115254020								
N5.HOG0007177	OG0005650	n0	AAEL009142	LOC115254024								
N5.HOG0007178	OG0005651	n0	AAEL009148	LOC109410195								
N5.HOG0007179	OG0005652	n0	AAEL009149, AAEL023309	LOC109403564								
N5.HOG0007180	OG0005653	n0	AAEL009155	LOC109422982								
N5.HOG0007181	OG0005654	n0	AAEL009157	LOC109422992								
N5.HOG0007182	OG0005655	n0	AAEL009169	LOC109415069								
N5.HOG0007183	OG0005656	n0	AAEL009171	LOC134289694								
N5.HOG0007184	OG0005657	n0	AAEL009179	LOC109429163								
N5.HOG0007185	OG0005658	n0	AAEL009184	LOC115259323, LOC109417867								
N5.HOG0007186	OG0005659	n0	AAEL009186	LOC109426821								
N5.HOG0007187	OG0005660	n0	AAEL009189	LOC109426825								
N5.HOG0007188	OG0005661	n0	AAEL009190	LOC109408514								
N5.HOG0007189	OG0005662	n0	AAEL009195	LOC109621446								
N5.HOG0007190	OG0005663	n0	AAEL009200	LOC109621452								
N5.HOG0007191	OG0005664	n0	AAEL009202	LOC109621453								
N5.HOG0007192	OG0005665	n0	AAEL009211	LOC109418041								
N5.HOG0007193	OG0005666	n0	AAEL009213	LOC109418123								
N5.HOG0007194	OG0005667	n0	AAEL009227	LOC109408030								
N5.HOG0007195	OG0005668	n0	AAEL009232	LOC109417172								
N5.HOG0007196	OG0005669	n0	AAEL009238	LOC109398058								
N5.HOG0007197	OG0005670	n0	AAEL009249	LOC115256839								
N5.HOG0007198	OG0005671	n0	AAEL009259	LOC109411249								
N5.HOG0007199	OG0005672	n0	AAEL009262	LOC109433112								
N5.HOG0007200	OG0005673	n0	AAEL009266	LOC109433104								
N5.HOG0007201	OG0005674	n0	AAEL009268	LOC109411251								
N5.HOG0007202	OG0005675	n0	AAEL009269	LOC109412936								
N5.HOG0007203	OG0005676	n0	AAEL009271	LOC134292215								
N5.HOG0007204	OG0005677	n0	AAEL009272									
N5.HOG0007205	OG0005678	n0	AAEL009285	LOC109409433								
N5.HOG0007206	OG0005679	n0	AAEL009291	LOC109622423								
N5.HOG0007207	OG0005680	n0	AAEL009294	LOC109409370								
N5.HOG0007208	OG0005681	n0	AAEL009295	LOC109622561								
N5.HOG0007209	OG0005682	n0	AAEL009303	LOC109409503								
N5.HOG0007210	OG0005683	n0	AAEL009308	LOC109410083								
N5.HOG0007211	OG0005684	n0	AAEL009313	LOC109410081								
N5.HOG0007212	OG0005685	n0	AAEL009320	LOC109430224								
N5.HOG0007213	OG0005686	n0	AAEL009325	LOC109427542								
N5.HOG0007214	OG0005687	n0	AAEL009334	LOC109431007								
N5.HOG0007215	OG0005688	n0	AAEL012125, AAEL009339	LOC109423928								
N5.HOG0007216	OG0005689	n0	AAEL009342	LOC109404774								
N5.HOG0007217	OG0005690	n0	AAEL009345	LOC109404804								
N5.HOG0007218	OG0005691	n0	AAEL009367	LOC109401167								
N5.HOG0007219	OG0005692	n0	AAEL009371	LOC109401161								
N5.HOG0007220	OG0005693	n0	AAEL009373	LOC109621647								
N5.HOG0007221	OG0005694	n0	AAEL009374	LOC109432359								
N5.HOG0007222	OG0005695	n0	AAEL009376	LOC109426352								
N5.HOG0007223	OG0005696	n0	AAEL009377	LOC115258105								
N5.HOG0007224	OG0005697	n0	AAEL009380	LOC109621640								
N5.HOG0007225	OG0005698	n0	AAEL009382	LOC109426359								
N5.HOG0007226	OG0005699	n0	AAEL009383	LOC109426355								
N5.HOG0007227	OG0005700	n0	AAEL009385	LOC109430398								
N5.HOG0007228	OG0005701	n0	AAEL009387	LOC109405279								
N5.HOG0007229	OG0005702	n0	AAEL009388	LOC109410615								
N5.HOG0007230	OG0005703	n0	AAEL009389	LOC109410618								
N5.HOG0007231	OG0005704	n0	AAEL009392	LOC109410612								
N5.HOG0007232	OG0005705	n0	AAEL009398	LOC109409843								
N5.HOG0007233	OG0005706	n0	AAEL009400	LOC109409847								
N5.HOG0007234	OG0005707	n0	AAEL009401	LOC109410722								
N5.HOG0007235	OG0005708	n0	AAEL009402	LOC109410728								
N5.HOG0007236	OG0005709	n0	AAEL009407	LOC109410608								
N5.HOG0007237	OG0005710	n0	AAEL009413	LOC109410719								
N5.HOG0007238	OG0005711	n0	AAEL009414	LOC109397131								
N5.HOG0007239	OG0005712	n0	AAEL009415	LOC109409845								
N5.HOG0007240	OG0005713	n0	AAEL009416	LOC115267945								
N5.HOG0007241	OG0005714	n0	AAEL009421	LOC109433230								
N5.HOG0007242	OG0005715	n0	AAEL009422	LOC109416338								
N5.HOG0007243	OG0005716	n0	AAEL009424	LOC109433258								
N5.HOG0007244	OG0005717	n0	AAEL009427	LOC109416326								
N5.HOG0007245	OG0005718	n0	AAEL009429	LOC109424528								
N5.HOG0007246	OG0005719	n0	AAEL009430	LOC109433229								
N5.HOG0007247	OG0005720	n0	AAEL009431	LOC109433266								
N5.HOG0007248	OG0005721	n0	AAEL009445	LOC109408009								
N5.HOG0007249	OG0005722	n0	AAEL009465	LOC109401934								
N5.HOG0007250	OG0005723	n0	AAEL009474	LOC115269531								
N5.HOG0007251	OG0005724	n0	AAEL009483	LOC109433005								
N5.HOG0007252	OG0005725	n0	AAEL009493	LOC115269569								
N5.HOG0007253	OG0005726	n0	AAEL009495	LOC109399088								
N5.HOG0007254	OG0005727	n0	AAEL009496	LOC109399102								
N5.HOG0007255	OG0005728	n0	AAEL009501	LOC109399132								
N5.HOG0007256	OG0005729	n0	AAEL009509	LOC109425707								
N5.HOG0007257	OG0005730	n0	AAEL009510	LOC109399090								
N5.HOG0007258	OG0005731	n0	AAEL009512	LOC109399607								
N5.HOG0007259	OG0005732	n0	AAEL009530	LOC134284448								
N5.HOG0007260	OG0005733	n0	AAEL009531	LOC134284447								
N5.HOG0007261	OG0005734	n0	AAEL009533	LOC109431240								
N5.HOG0007262	OG0005735	n0	AAEL009534	LOC109407702								
N5.HOG0007263	OG0005736	n0	AAEL009541	LOC109431254								
N5.HOG0007264	OG0005737	n0	AAEL009542	LOC109407704								
N5.HOG0007265	OG0005738	n0	AAEL009547	LOC134291464								
N5.HOG0007266	OG0005739	n0	AAEL009584	LOC109623050								
N5.HOG0007267	OG0005740	n0	AAEL009585	LOC109431578								
N5.HOG0007268	OG0005741	n0	AAEL009589	LOC109420002								
N5.HOG0007269	OG0005742	n0	AAEL009592	LOC109417771								
N5.HOG0007270	OG0005743	n0	AAEL009593	LOC109417567								
N5.HOG0007271	OG0005744	n0	AAEL009595	LOC109414898								
N5.HOG0007272	OG0005745	n0	AAEL009604	LOC134288263								
N5.HOG0007273	OG0005746	n0	AAEL009607	LOC134288267								
N5.HOG0007274	OG0005747	n0	AAEL009608	LOC134287205								
N5.HOG0007275	OG0005748	n0	AAEL009611	LOC109431660								
N5.HOG0007276	OG0005749	n0	AAEL009616	LOC109431693								
N5.HOG0007277	OG0005750	n0	AAEL009623	LOC134288262								
N5.HOG0007278	OG0005751	n0	AAEL009629	LOC109415965								
N5.HOG0007279	OG0005752	n0	AAEL009635	LOC134291412, LOC109411859								
N5.HOG0007280	OG0005753	n0	AAEL009636	LOC109411857								
N5.HOG0007281	OG0005754	n0	AAEL009640	LOC109411853								
N5.HOG0007282	OG0005755	n0	AAEL009646	LOC109414697								
N5.HOG0007283	OG0005756	n0	AAEL009647	LOC109412985								
N5.HOG0007284	OG0005757	n0	AAEL009662	LOC109422362								
N5.HOG0007285	OG0005758	n0	AAEL009666	LOC109428051								
N5.HOG0007286	OG0005759	n0	AAEL009668	LOC109418270								
N5.HOG0007287	OG0005760	n0	AAEL009675	LOC109428045								
N5.HOG0007288	OG0005761	n0	AAEL009676	LOC109418263								
N5.HOG0007289	OG0005762	n0	AAEL009677	LOC109423817								
N5.HOG0007290	OG0005763	n0	AAEL009678	LOC109418262								
N5.HOG0007291	OG0005764	n0	AAEL009679	LOC109419481								
N5.HOG0007292	OG0005765	n0	AAEL009681	LOC109397774								
N5.HOG0007293	OG0005766	n0	AAEL009686	LOC115269408								
N5.HOG0007294	OG0005767	n0	AAEL009691	LOC109428793								
N5.HOG0007295	OG0005768	n0	AAEL009698	LOC109402751								
N5.HOG0007296	OG0005769	n0	AAEL009700	LOC109402833								
N5.HOG0007297	OG0005770	n0	AAEL009702	LOC109402804								
N5.HOG0007298	OG0005771	n0	AAEL009703	LOC109422624								
N5.HOG0007299	OG0005772	n0	AAEL009704	LOC115253825								
N5.HOG0007300	OG0005773	n0	AAEL009705	LOC109422617								
N5.HOG0007301	OG0005774	n0	AAEL009706	LOC109422614								
N5.HOG0007302	OG0005775	n0	AAEL025644, AAEL009712	LOC109422608								
N5.HOG0007303	OG0005776	n0	AAEL009719	LOC115267045								
N5.HOG0007304	OG0005777	n0	AAEL009723	LOC109410204								
N5.HOG0007305	OG0005778	n0	AAEL009731									
N5.HOG0007306	OG0005779	n0	AAEL009733	LOC109409984								
N5.HOG0007307	OG0005780	n0	AAEL009735	LOC109420216								
N5.HOG0007308	OG0005781	n0	AAEL009745	LOC109402508								
N5.HOG0007309	OG0005782	n7	AAEL009750	LOC109411575								
N5.HOG0007310	OG0005782	n8	AAEL024495	LOC109411574								
