HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N8.HOG0005660	OG0004356	n0				AFUN2_010707		AMIN006325				
N8.HOG0005661	OG0004357	n0				AFUN2_006128		AMIN008259				
N8.HOG0005662	OG0004358	n0				AFUN2_012777		AMIN006322				
N8.HOG0005663	OG0004359	n0				AFUN2_013773		AMIN008257				
N8.HOG0005664	OG0004360	n0				AFUN2_007225		AMIN004518				
N8.HOG0005665	OG0004361	n0				AFUN2_013343		AMIN001584				
N8.HOG0005666	OG0004362	n0				AFUN2_009189		AMIN008284				
N8.HOG0005667	OG0004363	n0				AFUN2_001041		AMIN006586				
N8.HOG0005668	OG0004364	n0				AFUN2_012378, AFUN2_006561		AMIN008281				
N8.HOG0005669	OG0004365	n0				AFUN2_013406		AMIN010000				
N8.HOG0005670	OG0004366	n0				AFUN2_012838		AMIN010004				
N8.HOG0005671	OG0004367	n0				AFUN2_013296		AMIN010001				
N8.HOG0005672	OG0004368	n0				AFUN2_004871		AMIN010003				
N8.HOG0005673	OG0004369	n0				AFUN2_009948		AMIN000181				
N8.HOG0005674	OG0004371	n0				AFUN2_014778		AMIN005422				
N8.HOG0005675	OG0004372	n0				AFUN2_013455		AMIN010983				
N8.HOG0005676	OG0004373	n0				AFUN2_006218		AMIN011248				
N8.HOG0005677	OG0004374	n0				AFUN2_013073		AMIN005421				
N8.HOG0005678	OG0004375	n0				AFUN2_010086		AMIN004478				
N8.HOG0005679	OG0004376	n0				AFUN2_013997						
N8.HOG0005680	OG0004377	n0				AFUN2_011797		AMIN003760				
N8.HOG0005681	OG0004378	n0				AFUN2_009028		AMIN000559				
N8.HOG0005682	OG0004379	n0				AFUN2_010919		AMIN009399				
N8.HOG0005683	OG0004380	n0				AFUN2_003092		AMIN000556				
N8.HOG0005684	OG0004381	n0				AFUN2_003668		AMIN005404				
N8.HOG0005685	OG0004382	n0				AFUN2_001922		AMIN015792				
N8.HOG0005686	OG0004383	n0				AFUN2_010841		AMIN006833				
N8.HOG0005687	OG0004384	n0				AFUN2_011071		AMIN009151				
N8.HOG0005688	OG0004385	n0				AFUN2_001553		AMIN000560				
N8.HOG0005689	OG0004386	n0				AFUN2_005796		AMIN009398				
N8.HOG0005690	OG0004387	n0				AFUN2_010652		AMIN002153				
N8.HOG0005691	OG0004388	n0				AFUN2_004168		AMIN009400				
N8.HOG0005692	OG0004389	n0				AFUN2_003546		AMIN009401				
N8.HOG0005693	OG0004390	n0				AFUN2_004692		AMIN009397				
N8.HOG0005694	OG0004391	n0				AFUN2_005334		AMIN006835				
N8.HOG0005695	OG0004392	n0				AFUN2_012410		AMIN006826				
N8.HOG0005696	OG0004393	n0				AFUN2_003390		AMIN006828				
N8.HOG0005697	OG0004394	n0				AFUN2_001748		AMIN006832				
N8.HOG0005698	OG0004395	n0				AFUN2_014060		AMIN006830				
N8.HOG0005699	OG0004396	n0				AFUN2_012690		AMIN002155				
N8.HOG0005700	OG0004397	n0				AFUN2_007326		AMIN007748				
N8.HOG0005701	OG0004398	n0				AFUN2_002616		AMIN010125				
N8.HOG0005702	OG0004399	n0				AFUN2_010814		AMIN007752				
N8.HOG0005703	OG0004400	n0				AFUN2_004247		AMIN007749				
N8.HOG0005704	OG0004401	n0				AFUN2_004298		AMIN010525				
N8.HOG0005705	OG0004402	n0				AFUN2_004323		AMIN007750				
N8.HOG0005706	OG0004403	n0				AFUN2_008355		AMIN010522				
N8.HOG0005707	OG0004404	n0				AFUN2_005335		AMIN003458				
N8.HOG0005708	OG0004405	n0				AFUN2_013411		AMIN004781				
N8.HOG0005709	OG0004406	n0				AFUN2_001624		AMIN004702				
N8.HOG0005710	OG0004407	n0				AFUN2_005671		AMIN000046				
N8.HOG0005711	OG0004408	n0				AFUN2_003411		AMIN004705				
N8.HOG0005712	OG0004409	n0				AFUN2_003461		AMIN010792				
N8.HOG0005713	OG0004410	n0				AFUN2_014819		AMIN006514				
N8.HOG0005714	OG0004411	n0				AFUN2_003613		AMIN004321				
N8.HOG0005715	OG0004412	n0				AFUN2_004086		AMIN003818				
N8.HOG0005716	OG0004413	n0				AFUN2_009910		AMIN005685				
N8.HOG0005717	OG0004414	n0				AFUN2_012279		AMIN003815				
N8.HOG0005718	OG0004415	n0				AFUN2_005991		AMIN003816				
N8.HOG0005719	OG0004416	n0				AFUN2_000810		AMIN005686				
N8.HOG0005720	OG0004417	n0				AFUN2_001457		AMIN005602				
N8.HOG0005721	OG0004418	n0				AFUN2_012694		AMIN009207				
N8.HOG0005722	OG0004419	n0				AFUN2_008548		AMIN003581				
N8.HOG0005723	OG0004420	n0				AFUN2_012525		AMIN009204				
N8.HOG0005724	OG0004421	n0				AFUN2_000588		AMIN009208				
N8.HOG0005725	OG0004422	n0				AFUN2_005923		AMIN009205				
N8.HOG0005726	OG0004423	n0				AFUN2_010756		AMIN009202				
N8.HOG0005727	OG0004424	n0				AFUN2_010302		AMIN009199				
N8.HOG0005728	OG0004425	n0				AFUN2_004112		AMIN009200				
N8.HOG0005729	OG0004426	n0				AFUN2_004933		AMIN009404				
N8.HOG0005730	OG0004427	n0				AFUN2_011092		AMIN009209				
N8.HOG0005731	OG0004428	n0				AFUN2_001002		AMIN002877				
N8.HOG0005732	OG0004429	n0				AFUN2_006414		AMIN003279				
N8.HOG0005733	OG0004430	n0				AFUN2_003009		AMIN003636				
N8.HOG0005734	OG0004431	n0				AFUN2_006788		AMIN004818				
N8.HOG0005735	OG0004432	n0				AFUN2_004464		AMIN003637				
N8.HOG0005736	OG0004433	n0				AFUN2_004363		AMIN004819				
N8.HOG0005737	OG0004434	n0				AFUN2_004245		AMIN003277				
N8.HOG0005738	OG0004435	n0				AFUN2_001894		AMIN005090				
N8.HOG0005739	OG0004436	n0				AFUN2_006088		AMIN003278				
N8.HOG0005740	OG0004437	n0				AFUN2_002426		AMIN003638				
N8.HOG0005741	OG0004438	n0				AFUN2_004307		AMIN000760				
N8.HOG0005742	OG0004439	n0				AFUN2_012985		AMIN002874				
N8.HOG0005743	OG0004440	n0				AFUN2_003767		AMIN002650				
N8.HOG0005744	OG0004441	n0				AFUN2_013659		AMIN002651				
N8.HOG0005745	OG0004442	n0				AFUN2_009246		AMIN000031				
N8.HOG0005746	OG0004443	n0				AFUN2_011593		AMIN004671				
N8.HOG0005747	OG0004444	n0				AFUN2_014469		AMIN002649				
N8.HOG0005748	OG0004445	n0				AFUN2_003697		AMIN004672				
N8.HOG0005749	OG0004446	n0				AFUN2_001857		AMIN002653				
N8.HOG0005750	OG0004447	n0				AFUN2_014015		AMIN000028				
N8.HOG0005751	OG0004448	n0				AFUN2_001702		AMIN015893				
N8.HOG0005752	OG0004449	n0				AFUN2_007479		AMIN006753				
N8.HOG0005753	OG0004450	n0				AFUN2_006614		AMIN006754				
N8.HOG0005754	OG0004451	n0				AFUN2_010858		AMIN005948				
N8.HOG0005755	OG0004452	n0				AFUN2_003788		AMIN000784				
N8.HOG0005756	OG0004453	n0				AFUN2_012311		AMIN008666				
N8.HOG0005757	OG0004454	n0				AFUN2_009289		AMIN008243				
N8.HOG0005758	OG0004455	n0				AFUN2_005394		AMIN008232				
N8.HOG0005759	OG0004456	n0				AFUN2_002556		AMIN008669				
N8.HOG0005760	OG0004457	n0				AFUN2_007458		AMIN008241				
N8.HOG0005761	OG0004458	n0				AFUN2_012123		AMIN008226				
N8.HOG0005762	OG0004459	n0				AFUN2_008765		AMIN008236				
N8.HOG0005763	OG0004460	n0				AFUN2_009242		AMIN008235				
N8.HOG0005764	OG0004461	n0				AFUN2_014670		AMIN008237				
N8.HOG0005765	OG0004462	n0				AFUN2_001300						
N8.HOG0005766	OG0004463	n0				AFUN2_001374		AMIN008262				
N8.HOG0005767	OG0004464	n0				AFUN2_013968		AMIN004346				
N8.HOG0005768	OG0004465	n0				AFUN2_008124		AMIN008389				
N8.HOG0005769	OG0004466	n0				AFUN2_013566		AMIN004341				
N8.HOG0005770	OG0004467	n0				AFUN2_007889		AMIN008263				
N8.HOG0005771	OG0004468	n0				AFUN2_001766		AMIN004342				
N8.HOG0005772	OG0004469	n0				AFUN2_010658		AMIN016166				
N8.HOG0005773	OG0004470	n0				AFUN2_014079		AMIN003133				
N8.HOG0005774	OG0004471	n0				AFUN2_011837		AMIN002919				
N8.HOG0005775	OG0004472	n0				AFUN2_006079		AMIN000667				
N8.HOG0005776	OG0004473	n0				AFUN2_007949		AMIN015491				
N8.HOG0005777	OG0004474	n0				AFUN2_012851		AMIN000666				
N8.HOG0005778	OG0004475	n0				AFUN2_004851		AMIN002914				
N8.HOG0005779	OG0004476	n0				AFUN2_012724		AMIN005763				
N8.HOG0005780	OG0004477	n0				AFUN2_005916		AMIN002027				
N8.HOG0005781	OG0004478	n0				AFUN2_012548		AMIN005401				
N8.HOG0005782	OG0004479	n0				AFUN2_011542		AMIN011155				
N8.HOG0005783	OG0004480	n0				AFUN2_000465		AMIN011596				
N8.HOG0005784	OG0004481	n0				AFUN2_002865		AMIN009349				
N8.HOG0005785	OG0004482	n0				AFUN2_002039		AMIN008537				
N8.HOG0005786	OG0004483	n0				AFUN2_012493		AMIN008542				
N8.HOG0005787	OG0004484	n0				AFUN2_011075		AMIN009356				
N8.HOG0005788	OG0004485	n0				AFUN2_006056		AMIN009355				
N8.HOG0005789	OG0004486	n0				AFUN2_000321		AMIN008533				
N8.HOG0005790	OG0004487	n0				AFUN2_007700		AMIN009354				
N8.HOG0005791	OG0004488	n0				AFUN2_006851		AMIN001947				
N8.HOG0005792	OG0004489	n0				AFUN2_012497		AMIN000519				
N8.HOG0005793	OG0004490	n0				AFUN2_008806		AMIN004049				
N8.HOG0005794	OG0004491	n0				AFUN2_013483		AMIN000661				
N8.HOG0005795	OG0004492	n0				AFUN2_014293		AMIN000513				
N8.HOG0005796	OG0004493	n0				AFUN2_011862		AMIN000520				
N8.HOG0005797	OG0004494	n0				AFUN2_006875		AMIN016089				
N8.HOG0005798	OG0004495	n0				AFUN2_010490		AMIN000148				
N8.HOG0005799	OG0004496	n0				AFUN2_011058		AMIN001206				
N8.HOG0005800	OG0004497	n0				AFUN2_014091		AMIN007782				
N8.HOG0005801	OG0004498	n0				AFUN2_013749		AMIN005142				
N8.HOG0005802	OG0004499	n0				AFUN2_007308		AMIN005071				
N8.HOG0005803	OG0004500	n0				AFUN2_005637		AMIN008081				
N8.HOG0005804	OG0004501	n0				AFUN2_004524		AMIN005817				
N8.HOG0005805	OG0004502	n0				AFUN2_007084		AMIN005134				
N8.HOG0005806	OG0004503	n0				AFUN2_000986		AMIN011427				
N8.HOG0005807	OG0004504	n0				AFUN2_006958		AMIN003993				
N8.HOG0005808	OG0004505	n0				AFUN2_008308		AMIN003994				
N8.HOG0005809	OG0004506	n0				AFUN2_007277		AMIN004001				
N8.HOG0005810	OG0004507	n0				AFUN2_003910		AMIN004003				
N8.HOG0005811	OG0004508	n0				AFUN2_010444		AMIN003990				
N8.HOG0005812	OG0004509	n0				AFUN2_005384, AFUN2_004771		AMIN003992				
N8.HOG0005813	OG0004510	n0				AFUN2_004913		AMIN003991				
N8.HOG0005814	OG0004511	n0				AFUN2_009260		AMIN005127				
N8.HOG0005815	OG0004512	n0				AFUN2_004630		AMIN005582				
N8.HOG0005816	OG0004513	n0				AFUN2_002658		AMIN011190				
N8.HOG0005817	OG0004514	n0				AFUN2_013973		AMIN005784				
N8.HOG0005818	OG0004515	n0				AFUN2_004812		AMIN004860				
N8.HOG0005819	OG0004516	n0				AFUN2_003744		AMIN005128				
N8.HOG0005820	OG0004517	n0				AFUN2_013879		AMIN005461				
N8.HOG0005821	OG0004518	n0				AFUN2_004888		AMIN005126				
N8.HOG0005822	OG0004519	n0				AFUN2_003587		AMIN007802				
N8.HOG0005823	OG0004520	n0				AFUN2_003018		AMIN010602				
N8.HOG0005824	OG0004521	n0				AFUN2_002580		AMIN000966				
N8.HOG0005825	OG0004522	n0				AFUN2_007270		AMIN006289				
N8.HOG0005826	OG0004523	n0				AFUN2_011981		AMIN000967				
N8.HOG0005827	OG0004524	n0				AFUN2_000422		AMIN006288				
N8.HOG0005828	OG0004525	n0				AFUN2_004522		AMIN006290				
N8.HOG0005829	OG0004526	n0				AFUN2_000563		AMIN003725				
N8.HOG0005830	OG0004527	n0				AFUN2_003015		AMIN010861				
N8.HOG0005831	OG0004528	n0				AFUN2_013832		AMIN006284				
N8.HOG0005832	OG0004529	n0				AFUN2_009345		AMIN006293				
N8.HOG0005833	OG0004530	n0				AFUN2_008691		AMIN006282				
N8.HOG0005834	OG0004531	n0				AFUN2_005515		AMIN007204				
N8.HOG0005835	OG0004532	n0				AFUN2_008759		AMIN007197				
N8.HOG0005836	OG0004533	n0				AFUN2_014487		AMIN007192				
N8.HOG0005837	OG0004534	n0				AFUN2_003665		AMIN002205				
N8.HOG0005838	OG0004535	n0				AFUN2_012645		AMIN007200				
N8.HOG0005839	OG0004536	n0				AFUN2_013047		AMIN002327				
N8.HOG0005840	OG0004537	n0				AFUN2_004489		AMIN004974				
N8.HOG0005841	OG0004538	n0				AFUN2_007959		AMIN004972				
N8.HOG0005842	OG0004539	n0				AFUN2_005992		AMIN004959				
N8.HOG0005843	OG0004540	n0				AFUN2_008818		AMIN004975				
N8.HOG0005844	OG0004541	n0				AFUN2_011651		AMIN006892				
N8.HOG0005845	OG0004542	n0				AFUN2_001539		AMIN004960				
N8.HOG0005846	OG0004543	n0				AFUN2_014698		AMIN002460				
N8.HOG0005847	OG0004544	n0				AFUN2_010404		AMIN015759				
N8.HOG0005848	OG0004545	n0				AFUN2_010052		AMIN002322				
N8.HOG0005849	OG0004546	n0				AFUN2_005733		AMIN003808				
N8.HOG0005850	OG0004547	n0				AFUN2_005833		AMIN016216				
N8.HOG0005851	OG0004548	n0				AFUN2_001320		AMIN016260				
N8.HOG0005852	OG0004549	n0				AFUN2_003527		AMIN002830				
N8.HOG0005853	OG0004550	n0				AFUN2_014302		AMIN002315				
N8.HOG0005854	OG0004551	n0				AFUN2_012050		AMIN002459				
N8.HOG0005855	OG0004552	n0				AFUN2_005501		AMIN004663				
N8.HOG0005856	OG0004553	n0				AFUN2_007532		AMIN004081				
N8.HOG0005857	OG0004554	n0				AFUN2_011219		AMIN002598				
N8.HOG0005858	OG0004555	n0				AFUN2_007032		AMIN002604				
N8.HOG0005859	OG0004556	n0				AFUN2_011867		AMIN001291				
N8.HOG0005860	OG0004557	n0				AFUN2_002371		AMIN005234				
N8.HOG0005861	OG0004558	n0				AFUN2_013407		AMIN001292				
N8.HOG0005862	OG0004559	n0				AFUN2_014430		AMIN005235				
N8.HOG0005863	OG0004560	n0				AFUN2_001994		AMIN008430				
N8.HOG0005864	OG0004561	n0				AFUN2_013291						
N8.HOG0005865	OG0004562	n0				AFUN2_002331		AMIN008438				
N8.HOG0005866	OG0004563	n0				AFUN2_007153		AMIN015966				
N8.HOG0005867	OG0004564	n0				AFUN2_010942		AMIN008428				
N8.HOG0005868	OG0004565	n0				AFUN2_004446		AMIN008424				
N8.HOG0005869	OG0004566	n0				AFUN2_013637		AMIN008437				
N8.HOG0005870	OG0004567	n0				AFUN2_000893		AMIN008426				
N8.HOG0005871	OG0004568	n0				AFUN2_000631		AMIN008433				
N8.HOG0005872	OG0004569	n0				AFUN2_002421		AMIN011406				
N8.HOG0005873	OG0004570	n0				AFUN2_003663		AMIN003750				
N8.HOG0005874	OG0004571	n0				AFUN2_004645		AMIN000624				
N8.HOG0005875	OG0004572	n0				AFUN2_002393		AMIN003747				
N8.HOG0005876	OG0004573	n0				AFUN2_014473		AMIN000626				
N8.HOG0005877	OG0004574	n0				AFUN2_008452		AMIN001914				
N8.HOG0005878	OG0004575	n0				AFUN2_010373		AMIN003752				
N8.HOG0005879	OG0004576	n0				AFUN2_005451		AMIN003748				
N8.HOG0005880	OG0004577	n0				AFUN2_004884		AMIN000627				
N8.HOG0005881	OG0004578	n0				AFUN2_010370		AMIN003749				
N8.HOG0005882	OG0004579	n0				AFUN2_002517		AMIN001832				
N8.HOG0005883	OG0004580	n0				AFUN2_006526		AMIN001824				
N8.HOG0005884	OG0004581	n0				AFUN2_005873		AMIN001823				
N8.HOG0005885	OG0004582	n0				AFUN2_006112		AMIN001829				
N8.HOG0005886	OG0004583	n0				AFUN2_006331		AMIN001831				
N8.HOG0005887	OG0004584	n0				AFUN2_002633		AMIN001826				
N8.HOG0005888	OG0004585	n0				AFUN2_009146		AMIN001835				
N8.HOG0005889	OG0004586	n0				AFUN2_005986		AMIN001471				
N8.HOG0005890	OG0004587	n0				AFUN2_003950		AMIN015993				
N8.HOG0005891	OG0004588	n0				AFUN2_007748		AMIN009103				
N8.HOG0005892	OG0004589	n0				AFUN2_008188		AMIN015739				
N8.HOG0005893	OG0004590	n0				AFUN2_011608, AFUN2_000976		AMIN009099				
N8.HOG0005894	OG0004591	n0				AFUN2_004634		AMIN001470				
N8.HOG0005895	OG0004592	n0				AFUN2_011239		AMIN001468				
N8.HOG0005896	OG0004593	n0				AFUN2_002809		AMIN015740				
N8.HOG0005897	OG0004594	n0				AFUN2_003681		AMIN009725				
N8.HOG0005898	OG0004595	n0				AFUN2_001203		AMIN000572				
N8.HOG0005899	OG0004596	n0				AFUN2_009733		AMIN015623				
N8.HOG0005900	OG0004597	n0				AFUN2_007585		AMIN000577				
N8.HOG0005901	OG0004598	n0				AFUN2_004834		AMIN000571				
N8.HOG0005902	OG0004599	n0				AFUN2_010962		AMIN000580				
N8.HOG0005903	OG0004600	n0				AFUN2_007950		AMIN000583				
N8.HOG0005904	OG0004601	n0				AFUN2_013362		AMIN003363				
N8.HOG0005905	OG0004602	n0				AFUN2_014217		AMIN000574				
N8.HOG0005906	OG0004603	n0				AFUN2_009763		AMIN000579				
N8.HOG0005907	OG0004604	n0				AFUN2_005321		AMIN000569				
N8.HOG0005908	OG0004605	n0				AFUN2_005586		AMIN007860				
N8.HOG0005909	OG0004606	n0				AFUN2_012019		AMIN007875				
N8.HOG0005910	OG0004607	n0				AFUN2_004994		AMIN007869				
N8.HOG0005911	OG0004608	n0				AFUN2_004412		AMIN003002				
N8.HOG0005912	OG0004609	n0				AFUN2_004336		AMIN000880				
N8.HOG0005913	OG0004610	n0				AFUN2_006927		AMIN004223				
N8.HOG0005914	OG0004611	n0				AFUN2_011820		AMIN000950				
N8.HOG0005915	OG0004612	n0				AFUN2_005472		AMIN007415				
N8.HOG0005916	OG0004613	n0				AFUN2_010222		AMIN007012				
N8.HOG0005917	OG0004614	n0				AFUN2_007167		AMIN004521				
N8.HOG0005918	OG0004615	n0				AFUN2_003547		AMIN005011				
N8.HOG0005919	OG0004616	n0				AFUN2_002177		AMIN007011				
N8.HOG0005920	OG0004617	n0				AFUN2_003448		AMIN005014				
N8.HOG0005921	OG0004618	n0				AFUN2_004079		AMIN010942				
N8.HOG0005922	OG0004619	n0				AFUN2_012867		AMIN007359				
N8.HOG0005923	OG0004620	n0				AFUN2_000803		AMIN000566				
N8.HOG0005924	OG0004621	n0				AFUN2_012261		AMIN003722				
N8.HOG0005925	OG0004622	n0				AFUN2_010265		AMIN015494				
N8.HOG0005926	OG0004623	n0				AFUN2_006515		AMIN005890				
N8.HOG0005927	OG0004624	n0				AFUN2_013142		AMIN001337				
N8.HOG0005928	OG0004625	n0				AFUN2_013955		AMIN001336				
N8.HOG0005929	OG0004626	n0				AFUN2_007630		AMIN001343				
N8.HOG0005930	OG0004627	n0				AFUN2_013712		AMIN001016				
N8.HOG0005931	OG0004628	n0				AFUN2_002944		AMIN005889				
N8.HOG0005932	OG0004629	n0				AFUN2_007490		AMIN001341				
N8.HOG0005933	OG0004630	n0				AFUN2_006139		AMIN001020				
N8.HOG0005934	OG0004631	n0				AFUN2_008166		AMIN001345				
N8.HOG0005935	OG0004632	n0				AFUN2_003038		AMIN009128				
N8.HOG0005936	OG0004633	n0				AFUN2_013689		AMIN001021				
N8.HOG0005937	OG0004634	n0				AFUN2_009461		AMIN005956				
N8.HOG0005938	OG0004635	n0				AFUN2_014182		AMIN016203				
N8.HOG0005939	OG0004636	n0				AFUN2_001728		AMIN005957				
N8.HOG0005940	OG0004637	n0				AFUN2_009732		AMIN009566				
N8.HOG0005941	OG0004638	n0				AFUN2_005414		AMIN006817				
N8.HOG0005942	OG0004639	n0				AFUN2_006780		AMIN006621				
N8.HOG0005943	OG0004640	n0				AFUN2_011432		AMIN001410				
N8.HOG0005944	OG0004641	n0				AFUN2_010585		AMIN005954				
N8.HOG0005945	OG0004642	n0				AFUN2_007058		AMIN011564				
N8.HOG0005946	OG0004643	n0				AFUN2_009161		AMIN008637				
N8.HOG0005947	OG0004644	n0				AFUN2_012701						
N8.HOG0005948	OG0004645	n0				AFUN2_003655		AMIN005268				
N8.HOG0005949	OG0004646	n0				AFUN2_003207		AMIN007554				
N8.HOG0005950	OG0004647	n0				AFUN2_007647		AMIN010144				
N8.HOG0005951	OG0004648	n0				AFUN2_000544		AMIN007553				
N8.HOG0005952	OG0004649	n0				AFUN2_013912		AMIN007556				
N8.HOG0005953	OG0004650	n0				AFUN2_005797		AMIN010146				
N8.HOG0005954	OG0004651	n0				AFUN2_011907		AMIN010055				
N8.HOG0005955	OG0004652	n0				AFUN2_013751		AMIN010053				
N8.HOG0005956	OG0004653	n0				AFUN2_002260		AMIN010064				
N8.HOG0005957	OG0004654	n0				AFUN2_004642		AMIN010063				
N8.HOG0005958	OG0004655	n0				AFUN2_009603		AMIN007551				
N8.HOG0005959	OG0004656	n0				AFUN2_011800		AMIN007796				
N8.HOG0005960	OG0004657	n0				AFUN2_007037		AMIN003541				
N8.HOG0005961	OG0004658	n0				AFUN2_011611		AMIN002446				
N8.HOG0005962	OG0004659	n0				AFUN2_009495		AMIN004918				
N8.HOG0005963	OG0004660	n0				AFUN2_004137		AMIN004915				
N8.HOG0005964	OG0004661	n0				AFUN2_005940		AMIN003774				
N8.HOG0005965	OG0004662	n0				AFUN2_004057		AMIN007674				
N8.HOG0005966	OG0004663	n0				AFUN2_000380		AMIN007667				
N8.HOG0005967	OG0004664	n0				AFUN2_007314		AMIN007668				
N8.HOG0005968	OG0004665	n0				AFUN2_007994		AMIN007422				
N8.HOG0005969	OG0004666	n0				AFUN2_000651		AMIN007421				
N8.HOG0005970	OG0004667	n0				AFUN2_011429		AMIN007662				
N8.HOG0005971	OG0004668	n0				AFUN2_011931		AMIN010149				
N8.HOG0005972	OG0004669	n0				AFUN2_013346		AMIN006675				
N8.HOG0005973	OG0004670	n0				AFUN2_010723		AMIN001184				
N8.HOG0005974	OG0004671	n0				AFUN2_011590		AMIN006679				
N8.HOG0005975	OG0004672	n0				AFUN2_001348		AMIN005017				
N8.HOG0005976	OG0004673	n0				AFUN2_014136		AMIN001315				
N8.HOG0005977	OG0004674	n0				AFUN2_000401		AMIN006734				
N8.HOG0005978	OG0004675	n0				AFUN2_001468		AMIN007181				
N8.HOG0005979	OG0004676	n0				AFUN2_008002		AMIN000979				
N8.HOG0005980	OG0004677	n0				AFUN2_013339		AMIN007183				
N8.HOG0005981	OG0004678	n0				AFUN2_014218		AMIN006094				
N8.HOG0005982	OG0004679	n0				AFUN2_006298		AMIN006733				
N8.HOG0005983	OG0004680	n0				AFUN2_010682		AMIN006755				
N8.HOG0005984	OG0004681	n0				AFUN2_004920		AMIN007182				
N8.HOG0005985	OG0004682	n0				AFUN2_008631		AMIN006096				
N8.HOG0005986	OG0004683	n0				AFUN2_013937		AMIN007179				
N8.HOG0005987	OG0004684	n0				AFUN2_013671		AMIN000980				
N8.HOG0005988	OG0004685	n0				AFUN2_011505		AMIN007186				
N8.HOG0005989	OG0004686	n0				AFUN2_006333		AMIN001535				
N8.HOG0005990	OG0004687	n0				AFUN2_004143		AMIN006758				
N8.HOG0005991	OG0004688	n0				AFUN2_012428		AMIN009791				
N8.HOG0005992	OG0004689	n0				AFUN2_003648		AMIN006422				
N8.HOG0005993	OG0004690	n0				AFUN2_008802		AMIN006027				
N8.HOG0005994	OG0004691	n0				AFUN2_009587		AMIN009605				
N8.HOG0005995	OG0004692	n0				AFUN2_002220		AMIN006025				
N8.HOG0005996	OG0004693	n0				AFUN2_002367		AMIN006026				
N8.HOG0005997	OG0004694	n0				AFUN2_011076		AMIN007103				
N8.HOG0005998	OG0004695	n0				AFUN2_013183		AMIN015918				
N8.HOG0005999	OG0004696	n0				AFUN2_014419		AMIN006420				
N8.HOG0006000	OG0004697	n0				AFUN2_001794		AMIN006421				
N8.HOG0006001	OG0004698	n0				AFUN2_001226		AMIN009792				
N8.HOG0006002	OG0004699	n0				AFUN2_004897		AMIN009789				
N8.HOG0006003	OG0004700	n0				AFUN2_008383		AMIN004206				
N8.HOG0006004	OG0004701	n0				AFUN2_002156		AMIN000103				
N8.HOG0006005	OG0004702	n0				AFUN2_011033		AMIN010753				
N8.HOG0006006	OG0004703	n0				AFUN2_011666		AMIN004210				
N8.HOG0006007	OG0004704	n0				AFUN2_004590		AMIN010752				
N8.HOG0006008	OG0004705	n0				AFUN2_013412		AMIN010755				
N8.HOG0006009	OG0004706	n0				AFUN2_011810		AMIN010744				
N8.HOG0006010	OG0004707	n0				AFUN2_006089		AMIN010754				
N8.HOG0006011	OG0004708	n0				AFUN2_007141		AMIN010745				
N8.HOG0006012	OG0004709	n0				AFUN2_006290		AMIN000674				
N8.HOG0006013	OG0004710	n0				AFUN2_005524		AMIN000673				
N8.HOG0006014	OG0004711	n0				AFUN2_004416		AMIN007376				
N8.HOG0006015	OG0004712	n0				AFUN2_008360		AMIN010103				
N8.HOG0006016	OG0004713	n0				AFUN2_002397		AMIN006534				
N8.HOG0006017	OG0004714	n0				AFUN2_006384		AMIN006524				
N8.HOG0006018	OG0004715	n0				AFUN2_014607		AMIN004239				
N8.HOG0006019	OG0004716	n0				AFUN2_004589		AMIN006531				
N8.HOG0006020	OG0004717	n0				AFUN2_010873		AMIN006536				
N8.HOG0006021	OG0004718	n0				AFUN2_003720		AMIN006532				
N8.HOG0006022	OG0004719	n0				AFUN2_006503		AMIN007375				
N8.HOG0006023	OG0004720	n0				AFUN2_000877		AMIN004617				
N8.HOG0006024	OG0004721	n0				AFUN2_008497		AMIN016178				
N8.HOG0006025	OG0004722	n0				AFUN2_012953		AMIN001365				
N8.HOG0006026	OG0004723	n0				AFUN2_001073		AMIN010278				
N8.HOG0006027	OG0004724	n0				AFUN2_012509		AMIN010272				
N8.HOG0006028	OG0004725	n0				AFUN2_002654		AMIN011193				
N8.HOG0006029	OG0004726	n0				AFUN2_001476		AMIN010270				
N8.HOG0006030	OG0004727	n0				AFUN2_010912		AMIN011185				
N8.HOG0006031	OG0004728	n0				AFUN2_010642		AMIN011192				
N8.HOG0006032	OG0004729	n0				AFUN2_014292		AMIN011186				
N8.HOG0006033	OG0004730	n0				AFUN2_008261		AMIN011183				
N8.HOG0006034	OG0004731	n0				AFUN2_003695		AMIN011177				
N8.HOG0006035	OG0004732	n0				AFUN2_002307		AMIN010266				
N8.HOG0006036	OG0004733	n0				AFUN2_006312		AMIN010263				
N8.HOG0006037	OG0004734	n0				AFUN2_003570		AMIN010275				
N8.HOG0006038	OG0004735	n0				AFUN2_000661		AMIN016164				
N8.HOG0006039	OG0004736	n0				AFUN2_000790		AMIN002896				
N8.HOG0006040	OG0004737	n0				AFUN2_012155		AMIN002900				
N8.HOG0006041	OG0004738	n0				AFUN2_011908		AMIN002904				
N8.HOG0006042	OG0004739	n0				AFUN2_007415		AMIN002898				
N8.HOG0006043	OG0004740	n0				AFUN2_002352		AMIN002889				
N8.HOG0006044	OG0004741	n0				AFUN2_009176		AMIN002897				
