HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N7.HOG0005816	OG0004367	n0				AFUN2_013296		AMIN010001		ASTEI20_043424		
N7.HOG0005817	OG0004368	n0				AFUN2_004871		AMIN010003		ASTEI20_044780		
N7.HOG0005818	OG0004369	n0				AFUN2_009948		AMIN000181		ASTEI20_032680		
N7.HOG0005819	OG0004371	n0				AFUN2_014778		AMIN005422		ASTEI20_041121		
N7.HOG0005820	OG0004372	n0				AFUN2_013455		AMIN010983		ASTEI20_031888		
N7.HOG0005821	OG0004373	n0				AFUN2_006218		AMIN011248		ASTEI20_033601		
N7.HOG0005822	OG0004374	n0				AFUN2_013073		AMIN005421		ASTEI20_034900		
N7.HOG0005823	OG0004375	n0				AFUN2_010086		AMIN004478		ASTEI20_039386		
N7.HOG0005824	OG0004376	n0				AFUN2_013997				ASTEI20_038037		
N7.HOG0005825	OG0004377	n0				AFUN2_011797		AMIN003760		ASTEI20_037236		
N7.HOG0005826	OG0004378	n0				AFUN2_009028		AMIN000559		ASTEI20_034263		
N7.HOG0005827	OG0004379	n0				AFUN2_010919		AMIN009399		ASTEI20_036942		
N7.HOG0005828	OG0004380	n0				AFUN2_003092		AMIN000556		ASTEI20_040972		
N7.HOG0005829	OG0004381	n0				AFUN2_003668		AMIN005404		ASTEI20_039860		
N7.HOG0005830	OG0004382	n0				AFUN2_001922		AMIN015792		ASTEI20_042550		
N7.HOG0005831	OG0004383	n0				AFUN2_010841		AMIN006833		ASTEI20_032598		
N7.HOG0005832	OG0004384	n0				AFUN2_011071		AMIN009151		ASTEI20_043454		
N7.HOG0005833	OG0004385	n0				AFUN2_001553		AMIN000560		ASTEI20_041275		
N7.HOG0005834	OG0004386	n0				AFUN2_005796		AMIN009398		ASTEI20_039651		
N7.HOG0005835	OG0004387	n0				AFUN2_010652		AMIN002153		ASTEI20_034941		
N7.HOG0005836	OG0004388	n0				AFUN2_004168		AMIN009400		ASTEI20_044942		
N7.HOG0005837	OG0004389	n0				AFUN2_003546		AMIN009401		ASTEI20_045197		
N7.HOG0005838	OG0004390	n0				AFUN2_004692		AMIN009397		ASTEI20_040164		
N7.HOG0005839	OG0004391	n0				AFUN2_005334		AMIN006835		ASTEI20_040156		
N7.HOG0005840	OG0004392	n0				AFUN2_012410		AMIN006826		ASTEI20_034822		
N7.HOG0005841	OG0004393	n0				AFUN2_003390		AMIN006828		ASTEI20_031331		
N7.HOG0005842	OG0004394	n0				AFUN2_001748		AMIN006832		ASTEI20_035362		
N7.HOG0005843	OG0004395	n0				AFUN2_014060		AMIN006830		ASTEI20_032580		
N7.HOG0005844	OG0004396	n0				AFUN2_012690		AMIN002155		ASTEI20_042473		
N7.HOG0005845	OG0004397	n0				AFUN2_007326		AMIN007748		ASTEI20_040667		
N7.HOG0005846	OG0004398	n0				AFUN2_002616		AMIN010125		ASTEI20_044117		
N7.HOG0005847	OG0004399	n0				AFUN2_010814		AMIN007752		ASTEI20_031489		
N7.HOG0005848	OG0004400	n0				AFUN2_004247		AMIN007749		ASTEI20_035150		
N7.HOG0005849	OG0004401	n0				AFUN2_004298		AMIN010525		ASTEI20_046142		
N7.HOG0005850	OG0004402	n0				AFUN2_004323		AMIN007750		ASTEI20_042227		
N7.HOG0005851	OG0004403	n0				AFUN2_008355		AMIN010522		ASTEI20_032449		
N7.HOG0005852	OG0004404	n0				AFUN2_005335		AMIN003458		ASTEI20_043127, ASTEI20_035593		
N7.HOG0005853	OG0004405	n0				AFUN2_013411		AMIN004781		ASTEI20_032322		
N7.HOG0005854	OG0004406	n0				AFUN2_001624		AMIN004702		ASTEI20_044410		
N7.HOG0005855	OG0004407	n0				AFUN2_005671		AMIN000046		ASTEI20_045614		
N7.HOG0005856	OG0004408	n0				AFUN2_003411		AMIN004705		ASTEI20_044292		
N7.HOG0005857	OG0004409	n0				AFUN2_003461		AMIN010792		ASTEI20_038537		
N7.HOG0005858	OG0004410	n0				AFUN2_014819		AMIN006514		ASTEI20_042996		
N7.HOG0005859	OG0004411	n0				AFUN2_003613		AMIN004321		ASTEI20_038731, ASTEI20_036136		
N7.HOG0005860	OG0004412	n0				AFUN2_004086		AMIN003818		ASTEI20_040390		
N7.HOG0005861	OG0004413	n0				AFUN2_009910		AMIN005685		ASTEI20_036795		
N7.HOG0005862	OG0004414	n0				AFUN2_012279		AMIN003815		ASTEI20_034870		
N7.HOG0005863	OG0004415	n0				AFUN2_005991		AMIN003816		ASTEI20_037553		
N7.HOG0005864	OG0004416	n0				AFUN2_000810		AMIN005686		ASTEI20_034683		
N7.HOG0005865	OG0004417	n0				AFUN2_001457		AMIN005602		ASTEI20_039279		
N7.HOG0005866	OG0004418	n0				AFUN2_012694		AMIN009207		ASTEI20_037993		
N7.HOG0005867	OG0004419	n0				AFUN2_008548		AMIN003581		ASTEI20_042445		
N7.HOG0005868	OG0004420	n0				AFUN2_012525		AMIN009204		ASTEI20_031712		
N7.HOG0005869	OG0004421	n0				AFUN2_000588		AMIN009208		ASTEI20_045780		
N7.HOG0005870	OG0004422	n0				AFUN2_005923		AMIN009205		ASTEI20_038116		
N7.HOG0005871	OG0004423	n0				AFUN2_010756		AMIN009202		ASTEI20_037493		
N7.HOG0005872	OG0004424	n0				AFUN2_010302		AMIN009199		ASTEI20_039713		
N7.HOG0005873	OG0004425	n0				AFUN2_004112		AMIN009200		ASTEI20_036629		
N7.HOG0005874	OG0004426	n0				AFUN2_004933		AMIN009404		ASTEI20_032228		
N7.HOG0005875	OG0004427	n0				AFUN2_011092		AMIN009209		ASTEI20_039830		
N7.HOG0005876	OG0004428	n0				AFUN2_001002		AMIN002877		ASTEI20_035113		
N7.HOG0005877	OG0004429	n0				AFUN2_006414		AMIN003279		ASTEI20_036670		
N7.HOG0005878	OG0004430	n0				AFUN2_003009		AMIN003636		ASTEI20_037198		
N7.HOG0005879	OG0004431	n0				AFUN2_006788		AMIN004818		ASTEI20_045544		
N7.HOG0005880	OG0004432	n0				AFUN2_004464		AMIN003637		ASTEI20_040485		
N7.HOG0005881	OG0004433	n0				AFUN2_004363		AMIN004819		ASTEI20_040516		
N7.HOG0005882	OG0004434	n0				AFUN2_004245		AMIN003277		ASTEI20_032746		
N7.HOG0005883	OG0004435	n0				AFUN2_001894		AMIN005090		ASTEI20_033761		
N7.HOG0005884	OG0004436	n0				AFUN2_006088		AMIN003278		ASTEI20_041112		
N7.HOG0005885	OG0004437	n0				AFUN2_002426		AMIN003638		ASTEI20_045731		
N7.HOG0005886	OG0004438	n0				AFUN2_004307		AMIN000760		ASTEI20_036702		
N7.HOG0005887	OG0004439	n0				AFUN2_012985		AMIN002874		ASTEI20_043875		
N7.HOG0005888	OG0004440	n0				AFUN2_003767		AMIN002650		ASTEI20_039682		
N7.HOG0005889	OG0004441	n0				AFUN2_013659		AMIN002651		ASTEI20_041319		
N7.HOG0005890	OG0004442	n0				AFUN2_009246		AMIN000031		ASTEI20_034719		
N7.HOG0005891	OG0004443	n0				AFUN2_011593		AMIN004671		ASTEI20_031429		
N7.HOG0005892	OG0004444	n0				AFUN2_014469		AMIN002649		ASTEI20_042925		
N7.HOG0005893	OG0004445	n0				AFUN2_003697		AMIN004672		ASTEI20_041271		
N7.HOG0005894	OG0004446	n0				AFUN2_001857		AMIN002653		ASTEI20_036733		
N7.HOG0005895	OG0004447	n0				AFUN2_014015		AMIN000028		ASTEI20_044471		
N7.HOG0005896	OG0004448	n0				AFUN2_001702		AMIN015893		ASTEI20_031761		
N7.HOG0005897	OG0004449	n0				AFUN2_007479		AMIN006753		ASTEI20_040036		
N7.HOG0005898	OG0004450	n0				AFUN2_006614		AMIN006754		ASTEI20_031596		
N7.HOG0005899	OG0004451	n0				AFUN2_010858		AMIN005948		ASTEI20_034345		
N7.HOG0005900	OG0004452	n0				AFUN2_003788		AMIN000784		ASTEI20_043803		
N7.HOG0005901	OG0004453	n0				AFUN2_012311		AMIN008666		ASTEI20_037315		
N7.HOG0005902	OG0004454	n0				AFUN2_009289		AMIN008243		ASTEI20_033568		
N7.HOG0005903	OG0004455	n0				AFUN2_005394		AMIN008232		ASTEI20_036902		
N7.HOG0005904	OG0004456	n0				AFUN2_002556		AMIN008669		ASTEI20_040672		
N7.HOG0005905	OG0004457	n0				AFUN2_007458		AMIN008241		ASTEI20_037956		
N7.HOG0005906	OG0004458	n0				AFUN2_012123		AMIN008226		ASTEI20_034297		
N7.HOG0005907	OG0004459	n0				AFUN2_008765		AMIN008236		ASTEI20_032307		
N7.HOG0005908	OG0004460	n0				AFUN2_009242		AMIN008235		ASTEI20_031759		
N7.HOG0005909	OG0004461	n0				AFUN2_014670		AMIN008237		ASTEI20_031645		
N7.HOG0005910	OG0004462	n0				AFUN2_001300				ASTEI20_035902		
N7.HOG0005911	OG0004463	n0				AFUN2_001374		AMIN008262		ASTEI20_033082		
N7.HOG0005912	OG0004464	n0				AFUN2_013968		AMIN004346		ASTEI20_039916		
N7.HOG0005913	OG0004465	n0				AFUN2_008124		AMIN008389		ASTEI20_045564		
N7.HOG0005914	OG0004466	n0				AFUN2_013566		AMIN004341		ASTEI20_041168		
N7.HOG0005915	OG0004467	n0				AFUN2_007889		AMIN008263		ASTEI20_033045		
N7.HOG0005916	OG0004468	n0				AFUN2_001766		AMIN004342		ASTEI20_035926		
N7.HOG0005917	OG0004469	n0				AFUN2_010658		AMIN016166		ASTEI20_034578		
N7.HOG0005918	OG0004470	n0				AFUN2_014079		AMIN003133		ASTEI20_032756		
N7.HOG0005919	OG0004471	n0				AFUN2_011837		AMIN002919		ASTEI20_045965		
N7.HOG0005920	OG0004472	n0				AFUN2_006079		AMIN000667		ASTEI20_037788		
N7.HOG0005921	OG0004473	n0				AFUN2_007949		AMIN015491		ASTEI20_045350		
N7.HOG0005922	OG0004474	n0				AFUN2_012851		AMIN000666		ASTEI20_037709		
N7.HOG0005923	OG0004475	n0				AFUN2_004851		AMIN002914		ASTEI20_031994		
N7.HOG0005924	OG0004476	n0				AFUN2_012724		AMIN005763		ASTEI20_038392		
N7.HOG0005925	OG0004477	n0				AFUN2_005916		AMIN002027		ASTEI20_031421		
N7.HOG0005926	OG0004478	n0				AFUN2_012548		AMIN005401		ASTEI20_033873		
N7.HOG0005927	OG0004479	n0				AFUN2_011542		AMIN011155		ASTEI20_043925		
N7.HOG0005928	OG0004480	n0				AFUN2_000465		AMIN011596		ASTEI20_043002		
N7.HOG0005929	OG0004481	n0				AFUN2_002865		AMIN009349		ASTEI20_034812		
N7.HOG0005930	OG0004482	n0				AFUN2_002039		AMIN008537		ASTEI20_033002		
N7.HOG0005931	OG0004483	n0				AFUN2_012493		AMIN008542		ASTEI20_034105		
N7.HOG0005932	OG0004484	n0				AFUN2_011075		AMIN009356		ASTEI20_039126		
N7.HOG0005933	OG0004485	n0				AFUN2_006056		AMIN009355		ASTEI20_045301		
N7.HOG0005934	OG0004486	n0				AFUN2_000321		AMIN008533		ASTEI20_037492		
N7.HOG0005935	OG0004487	n0				AFUN2_007700		AMIN009354		ASTEI20_040716		
N7.HOG0005936	OG0004488	n0				AFUN2_006851		AMIN001947		ASTEI20_041748		
N7.HOG0005937	OG0004489	n0				AFUN2_012497		AMIN000519		ASTEI20_036433		
N7.HOG0005938	OG0004490	n0				AFUN2_008806		AMIN004049		ASTEI20_045236		
N7.HOG0005939	OG0004491	n0				AFUN2_013483		AMIN000661		ASTEI20_034108		
N7.HOG0005940	OG0004492	n0				AFUN2_014293		AMIN000513		ASTEI20_032557		
N7.HOG0005941	OG0004493	n0				AFUN2_011862		AMIN000520		ASTEI20_031892		
N7.HOG0005942	OG0004494	n0				AFUN2_006875		AMIN016089		ASTEI20_033712		
N7.HOG0005943	OG0004495	n0				AFUN2_010490		AMIN000148		ASTEI20_038916		
N7.HOG0005944	OG0004496	n0				AFUN2_011058		AMIN001206		ASTEI20_031849		
N7.HOG0005945	OG0004497	n0				AFUN2_014091		AMIN007782		ASTEI20_038909		
N7.HOG0005946	OG0004498	n0				AFUN2_013749		AMIN005142		ASTEI20_034242		
N7.HOG0005947	OG0004499	n0				AFUN2_007308		AMIN005071		ASTEI20_039807		
N7.HOG0005948	OG0004500	n0				AFUN2_005637		AMIN008081		ASTEI20_042153		
N7.HOG0005949	OG0004501	n0				AFUN2_004524		AMIN005817		ASTEI20_032131		
N7.HOG0005950	OG0004502	n0				AFUN2_007084		AMIN005134		ASTEI20_041509		
N7.HOG0005951	OG0004503	n0				AFUN2_000986		AMIN011427		ASTEI20_041298		
N7.HOG0005952	OG0004504	n0				AFUN2_006958		AMIN003993		ASTEI20_044261		
N7.HOG0005953	OG0004505	n0				AFUN2_008308		AMIN003994		ASTEI20_041943		
N7.HOG0005954	OG0004506	n0				AFUN2_007277		AMIN004001		ASTEI20_032247		
N7.HOG0005955	OG0004507	n0				AFUN2_003910		AMIN004003		ASTEI20_037113		
N7.HOG0005956	OG0004508	n0				AFUN2_010444		AMIN003990		ASTEI20_031048		
N7.HOG0005957	OG0004509	n0				AFUN2_005384, AFUN2_004771		AMIN003992		ASTEI20_038275, ASTEI20_032702		
N7.HOG0005958	OG0004510	n0				AFUN2_004913		AMIN003991		ASTEI20_037032		
N7.HOG0005959	OG0004511	n0				AFUN2_009260		AMIN005127		ASTEI20_044957		
N7.HOG0005960	OG0004512	n0				AFUN2_004630		AMIN005582		ASTEI20_042715		
N7.HOG0005961	OG0004513	n0				AFUN2_002658		AMIN011190		ASTEI20_037576		
N7.HOG0005962	OG0004514	n0				AFUN2_013973		AMIN005784		ASTEI20_040340		
N7.HOG0005963	OG0004515	n0				AFUN2_004812		AMIN004860		ASTEI20_030870		
N7.HOG0005964	OG0004516	n0				AFUN2_003744		AMIN005128		ASTEI20_035226		
N7.HOG0005965	OG0004517	n0				AFUN2_013879		AMIN005461		ASTEI20_037514		
N7.HOG0005966	OG0004518	n0				AFUN2_004888		AMIN005126		ASTEI20_034915		
N7.HOG0005967	OG0004519	n0				AFUN2_003587		AMIN007802		ASTEI20_033172		
N7.HOG0005968	OG0004520	n0				AFUN2_003018		AMIN010602		ASTEI20_035061		
N7.HOG0005969	OG0004521	n0				AFUN2_002580		AMIN000966		ASTEI20_035058		
N7.HOG0005970	OG0004522	n0				AFUN2_007270		AMIN006289		ASTEI20_039999		
N7.HOG0005971	OG0004523	n0				AFUN2_011981		AMIN000967		ASTEI20_040519		
N7.HOG0005972	OG0004524	n0				AFUN2_000422		AMIN006288		ASTEI20_045056		
N7.HOG0005973	OG0004525	n0				AFUN2_004522		AMIN006290		ASTEI20_038864		
N7.HOG0005974	OG0004526	n0				AFUN2_000563		AMIN003725		ASTEI20_033616		
N7.HOG0005975	OG0004527	n0				AFUN2_003015		AMIN010861		ASTEI20_034502		
N7.HOG0005976	OG0004528	n0				AFUN2_013832		AMIN006284		ASTEI20_043812, ASTEI20_039778		
N7.HOG0005977	OG0004529	n0				AFUN2_009345		AMIN006293		ASTEI20_036520		
N7.HOG0005978	OG0004530	n0				AFUN2_008691		AMIN006282		ASTEI20_034842, ASTEI20_034320		
N7.HOG0005979	OG0004531	n0				AFUN2_005515		AMIN007204		ASTEI20_044755		
N7.HOG0005980	OG0004532	n0				AFUN2_008759		AMIN007197		ASTEI20_042528		
N7.HOG0005981	OG0004533	n0				AFUN2_014487		AMIN007192		ASTEI20_042879		
N7.HOG0005982	OG0004534	n0				AFUN2_003665		AMIN002205		ASTEI20_041909		
N7.HOG0005983	OG0004535	n0				AFUN2_012645		AMIN007200		ASTEI20_043621		
N7.HOG0005984	OG0004536	n0				AFUN2_013047		AMIN002327		ASTEI20_040686		
N7.HOG0005985	OG0004537	n0				AFUN2_004489		AMIN004974		ASTEI20_036654		
N7.HOG0005986	OG0004538	n0				AFUN2_007959		AMIN004972		ASTEI20_040933		
N7.HOG0005987	OG0004539	n0				AFUN2_005992		AMIN004959		ASTEI20_034750		
N7.HOG0005988	OG0004540	n0				AFUN2_008818		AMIN004975		ASTEI20_040491		
N7.HOG0005989	OG0004541	n0				AFUN2_011651		AMIN006892		ASTEI20_031870		
N7.HOG0005990	OG0004542	n0				AFUN2_001539		AMIN004960		ASTEI20_041305		
N7.HOG0005991	OG0004543	n0				AFUN2_014698		AMIN002460		ASTEI20_032196, ASTEI20_037954		
N7.HOG0005992	OG0004544	n0				AFUN2_010404		AMIN015759		ASTEI20_032607		
N7.HOG0005993	OG0004545	n0				AFUN2_010052		AMIN002322		ASTEI20_041198		
N7.HOG0005994	OG0004546	n0				AFUN2_005733		AMIN003808		ASTEI20_033824		
N7.HOG0005995	OG0004547	n0				AFUN2_005833		AMIN016216		ASTEI20_043627		
N7.HOG0005996	OG0004548	n0				AFUN2_001320		AMIN016260		ASTEI20_037070		
N7.HOG0005997	OG0004549	n0				AFUN2_003527		AMIN002830		ASTEI20_037341		
N7.HOG0005998	OG0004550	n0				AFUN2_014302		AMIN002315		ASTEI20_037063		
N7.HOG0005999	OG0004551	n0				AFUN2_012050		AMIN002459		ASTEI20_040984, ASTEI20_041055		
N7.HOG0006000	OG0004552	n0				AFUN2_005501		AMIN004663		ASTEI20_044473		
N7.HOG0006001	OG0004553	n0				AFUN2_007532		AMIN004081		ASTEI20_041228		
N7.HOG0006002	OG0004554	n0				AFUN2_011219		AMIN002598		ASTEI20_031946		
N7.HOG0006003	OG0004555	n0				AFUN2_007032		AMIN002604		ASTEI20_042961		
N7.HOG0006004	OG0004556	n0				AFUN2_011867		AMIN001291		ASTEI20_033210		
N7.HOG0006005	OG0004557	n0				AFUN2_002371		AMIN005234		ASTEI20_045628		
N7.HOG0006006	OG0004558	n0				AFUN2_013407		AMIN001292		ASTEI20_036456		
N7.HOG0006007	OG0004559	n0				AFUN2_014430		AMIN005235		ASTEI20_043867		
N7.HOG0006008	OG0004560	n0				AFUN2_001994		AMIN008430		ASTEI20_039905		
N7.HOG0006009	OG0004561	n0				AFUN2_013291				ASTEI20_033117		
N7.HOG0006010	OG0004562	n0				AFUN2_002331		AMIN008438		ASTEI20_038136		
N7.HOG0006011	OG0004563	n0				AFUN2_007153		AMIN015966		ASTEI20_037845		
N7.HOG0006012	OG0004564	n0				AFUN2_010942		AMIN008428		ASTEI20_045745		
N7.HOG0006013	OG0004565	n0				AFUN2_004446		AMIN008424		ASTEI20_043061		
N7.HOG0006014	OG0004566	n0				AFUN2_013637		AMIN008437		ASTEI20_041056		
N7.HOG0006015	OG0004567	n0				AFUN2_000893		AMIN008426		ASTEI20_033988		
N7.HOG0006016	OG0004568	n0				AFUN2_000631		AMIN008433		ASTEI20_032181		
N7.HOG0006017	OG0004569	n0				AFUN2_002421		AMIN011406		ASTEI20_045310		
N7.HOG0006018	OG0004570	n0				AFUN2_003663		AMIN003750		ASTEI20_036908		
N7.HOG0006019	OG0004571	n0				AFUN2_004645		AMIN000624		ASTEI20_038362		
N7.HOG0006020	OG0004572	n0				AFUN2_002393		AMIN003747		ASTEI20_041752		
N7.HOG0006021	OG0004573	n0				AFUN2_014473		AMIN000626		ASTEI20_041722		
N7.HOG0006022	OG0004574	n0				AFUN2_008452		AMIN001914		ASTEI20_031579		
N7.HOG0006023	OG0004575	n0				AFUN2_010373		AMIN003752		ASTEI20_035792		
N7.HOG0006024	OG0004576	n0				AFUN2_005451		AMIN003748		ASTEI20_043130		
N7.HOG0006025	OG0004577	n0				AFUN2_004884		AMIN000627		ASTEI20_042826		
N7.HOG0006026	OG0004578	n0				AFUN2_010370		AMIN003749		ASTEI20_033817		
N7.HOG0006027	OG0004579	n0				AFUN2_002517		AMIN001832		ASTEI20_043883		
N7.HOG0006028	OG0004580	n0				AFUN2_006526		AMIN001824		ASTEI20_033504		
N7.HOG0006029	OG0004581	n0				AFUN2_005873		AMIN001823		ASTEI20_045962		
N7.HOG0006030	OG0004582	n0				AFUN2_006112		AMIN001829		ASTEI20_033413		
N7.HOG0006031	OG0004583	n0				AFUN2_006331		AMIN001831		ASTEI20_039271		
N7.HOG0006032	OG0004584	n0				AFUN2_002633		AMIN001826		ASTEI20_042603		
N7.HOG0006033	OG0004585	n0				AFUN2_009146		AMIN001835		ASTEI20_038965		
N7.HOG0006034	OG0004586	n0				AFUN2_005986		AMIN001471		ASTEI20_034259		
N7.HOG0006035	OG0004587	n0				AFUN2_003950		AMIN015993		ASTEI20_032591		
N7.HOG0006036	OG0004588	n0				AFUN2_007748		AMIN009103		ASTEI20_039074		
N7.HOG0006037	OG0004589	n0				AFUN2_008188		AMIN015739		ASTEI20_038343		
N7.HOG0006038	OG0004590	n0				AFUN2_011608, AFUN2_000976		AMIN009099		ASTEI20_032045		
N7.HOG0006039	OG0004591	n0				AFUN2_004634		AMIN001470		ASTEI20_031105		
N7.HOG0006040	OG0004592	n0				AFUN2_011239		AMIN001468		ASTEI20_036124		
N7.HOG0006041	OG0004593	n0				AFUN2_002809		AMIN015740		ASTEI20_045824		
N7.HOG0006042	OG0004594	n0				AFUN2_003681		AMIN009725		ASTEI20_042515		
N7.HOG0006043	OG0004595	n0				AFUN2_001203		AMIN000572		ASTEI20_039492		
N7.HOG0006044	OG0004596	n0				AFUN2_009733		AMIN015623		ASTEI20_032523		
N7.HOG0006045	OG0004597	n0				AFUN2_007585		AMIN000577		ASTEI20_046020		
N7.HOG0006046	OG0004598	n0				AFUN2_004834		AMIN000571		ASTEI20_032826		
N7.HOG0006047	OG0004599	n0				AFUN2_010962		AMIN000580		ASTEI20_046129		
N7.HOG0006048	OG0004600	n0				AFUN2_007950		AMIN000583		ASTEI20_044201		
N7.HOG0006049	OG0004601	n0				AFUN2_013362		AMIN003363		ASTEI20_040868		
N7.HOG0006050	OG0004602	n0				AFUN2_014217		AMIN000574		ASTEI20_044554		
N7.HOG0006051	OG0004603	n0				AFUN2_009763		AMIN000579		ASTEI20_040538		
N7.HOG0006052	OG0004604	n0				AFUN2_005321		AMIN000569		ASTEI20_032030		
N7.HOG0006053	OG0004605	n0				AFUN2_005586		AMIN007860		ASTEI20_034635		
N7.HOG0006054	OG0004606	n0				AFUN2_012019		AMIN007875		ASTEI20_037184		
N7.HOG0006055	OG0004607	n0				AFUN2_004994		AMIN007869		ASTEI20_036178		
N7.HOG0006056	OG0004608	n0				AFUN2_004412		AMIN003002		ASTEI20_034586		
N7.HOG0006057	OG0004609	n0				AFUN2_004336		AMIN000880		ASTEI20_034457		
N7.HOG0006058	OG0004610	n0				AFUN2_006927		AMIN004223		ASTEI20_037426		
N7.HOG0006059	OG0004611	n0				AFUN2_011820		AMIN000950		ASTEI20_038360		
N7.HOG0006060	OG0004612	n0				AFUN2_005472		AMIN007415		ASTEI20_042370		
N7.HOG0006061	OG0004613	n0				AFUN2_010222		AMIN007012		ASTEI20_035480		
N7.HOG0006062	OG0004614	n0				AFUN2_007167		AMIN004521		ASTEI20_045885		
N7.HOG0006063	OG0004615	n0				AFUN2_003547		AMIN005011		ASTEI20_037009		
N7.HOG0006064	OG0004616	n0				AFUN2_002177		AMIN007011		ASTEI20_034776		
N7.HOG0006065	OG0004617	n0				AFUN2_003448		AMIN005014		ASTEI20_043056		
N7.HOG0006066	OG0004618	n0				AFUN2_004079		AMIN010942		ASTEI20_031672		
N7.HOG0006067	OG0004619	n0				AFUN2_012867		AMIN007359		ASTEI20_038593		
N7.HOG0006068	OG0004620	n0				AFUN2_000803		AMIN000566		ASTEI20_042266		
N7.HOG0006069	OG0004621	n0				AFUN2_012261		AMIN003722		ASTEI20_043355		
N7.HOG0006070	OG0004622	n0				AFUN2_010265		AMIN015494		ASTEI20_041923		
N7.HOG0006071	OG0004623	n0				AFUN2_006515		AMIN005890		ASTEI20_038129		
N7.HOG0006072	OG0004624	n0				AFUN2_013142		AMIN001337		ASTEI20_039978		
N7.HOG0006073	OG0004625	n0				AFUN2_013955		AMIN001336		ASTEI20_038950		
N7.HOG0006074	OG0004626	n0				AFUN2_007630		AMIN001343		ASTEI20_041340		
N7.HOG0006075	OG0004627	n0				AFUN2_013712		AMIN001016		ASTEI20_042576		
N7.HOG0006076	OG0004628	n0				AFUN2_002944		AMIN005889		ASTEI20_033993		
N7.HOG0006077	OG0004629	n0				AFUN2_007490		AMIN001341		ASTEI20_032885		
N7.HOG0006078	OG0004630	n0				AFUN2_006139		AMIN001020		ASTEI20_037263		
N7.HOG0006079	OG0004631	n0				AFUN2_008166		AMIN001345		ASTEI20_031205		
N7.HOG0006080	OG0004632	n0				AFUN2_003038		AMIN009128		ASTEI20_033214		
N7.HOG0006081	OG0004633	n0				AFUN2_013689		AMIN001021		ASTEI20_038099		
N7.HOG0006082	OG0004634	n0				AFUN2_009461		AMIN005956		ASTEI20_039770		
N7.HOG0006083	OG0004635	n0				AFUN2_014182		AMIN016203		ASTEI20_043612		
N7.HOG0006084	OG0004636	n0				AFUN2_001728		AMIN005957		ASTEI20_044795		
N7.HOG0006085	OG0004637	n0				AFUN2_009732		AMIN009566		ASTEI20_035131		
N7.HOG0006086	OG0004638	n0				AFUN2_005414		AMIN006817		ASTEI20_039882		
N7.HOG0006087	OG0004639	n0				AFUN2_006780		AMIN006621		ASTEI20_045550		
N7.HOG0006088	OG0004640	n0				AFUN2_011432		AMIN001410		ASTEI20_044160		
N7.HOG0006089	OG0004641	n0				AFUN2_010585		AMIN005954		ASTEI20_042527		
N7.HOG0006090	OG0004642	n0				AFUN2_007058		AMIN011564		ASTEI20_031589		
N7.HOG0006091	OG0004643	n0				AFUN2_009161		AMIN008637		ASTEI20_045903		
N7.HOG0006092	OG0004644	n0				AFUN2_012701				ASTEI20_044698, ASTEI20_040936		
N7.HOG0006093	OG0004645	n0				AFUN2_003655		AMIN005268		ASTEI20_034396		
N7.HOG0006094	OG0004646	n0				AFUN2_003207		AMIN007554		ASTEI20_034799		
N7.HOG0006095	OG0004647	n0				AFUN2_007647		AMIN010144		ASTEI20_031525		
N7.HOG0006096	OG0004648	n0				AFUN2_000544		AMIN007553		ASTEI20_032386		
N7.HOG0006097	OG0004649	n0				AFUN2_013912		AMIN007556		ASTEI20_035995		
N7.HOG0006098	OG0004650	n0				AFUN2_005797		AMIN010146		ASTEI20_032072		
N7.HOG0006099	OG0004651	n0				AFUN2_011907		AMIN010055		ASTEI20_045736		
N7.HOG0006100	OG0004652	n0				AFUN2_013751		AMIN010053		ASTEI20_033578		
N7.HOG0006101	OG0004653	n0				AFUN2_002260		AMIN010064		ASTEI20_041151		
N7.HOG0006102	OG0004654	n0				AFUN2_004642		AMIN010063		ASTEI20_033211		
N7.HOG0006103	OG0004655	n0				AFUN2_009603		AMIN007551		ASTEI20_041661		
N7.HOG0006104	OG0004656	n0				AFUN2_011800		AMIN007796		ASTEI20_037730		
N7.HOG0006105	OG0004657	n0				AFUN2_007037		AMIN003541		ASTEI20_037304		
N7.HOG0006106	OG0004658	n0				AFUN2_011611		AMIN002446		ASTEI20_031604		
N7.HOG0006107	OG0004659	n0				AFUN2_009495		AMIN004918		ASTEI20_041526		
N7.HOG0006108	OG0004660	n0				AFUN2_004137		AMIN004915		ASTEI20_045453		
N7.HOG0006109	OG0004661	n0				AFUN2_005940		AMIN003774		ASTEI20_038788		
N7.HOG0006110	OG0004662	n0				AFUN2_004057		AMIN007674		ASTEI20_032408		
N7.HOG0006111	OG0004663	n0				AFUN2_000380		AMIN007667		ASTEI20_031621		
N7.HOG0006112	OG0004664	n0				AFUN2_007314		AMIN007668		ASTEI20_043733		
N7.HOG0006113	OG0004665	n0				AFUN2_007994		AMIN007422		ASTEI20_036965		
N7.HOG0006114	OG0004666	n0				AFUN2_000651		AMIN007421		ASTEI20_039393		
